log2FC,pval,padj,sig,mean_expr
1.369495357348402,6.336705521084524e-4,0.06606121348338109,Up-regulated,7.335930140462273
-1.8840929389202996,6.32779752847347e-4,0.06606121348338109,Down-regulated,4.864912495663826
0.5935769934674675,6.337200756644242e-4,0.06606121348338109,Up-regulated,3.8264455561496438
1.33264223505426,6.387517059172656e-4,0.06624250294510034,Up-regulated,1.443054048143965
0.8893985560629689,6.435273336026802e-4,0.06639552012693499,Up-regulated,5.893257519178668
-2.9653863155818376,6.583234485997064e-4,0.06757555848151782,Down-regulated,8.369375325446356
1.3160675888856366,6.800338787339634e-4,0.06808397422926231,Up-regulated,4.844933503177783
1.1091493008432725,6.74067234744763e-4,0.06808397422926231,Up-regulated,8.182116005763064
-0.6439820231116924,6.731343788329891e-4,0.06808397422926231,Down-regulated,5.220113375440312
-2.8681545135132227,6.785518972495325e-4,0.06808397422926231,Down-regulated,7.732311161498
-2.2805956711835087,6.801967702212697e-4,0.06808397422926231,Down-regulated,6.851456247306191
-0.7644363138364998,6.924539279115412e-4,0.06829207524850141,Down-regulated,6.575937283662754
-0.874692109558536,6.924590362689143e-4,0.06829207524850141,Down-regulated,6.109715378785793
1.2427699230893738,6.889112489043316e-4,0.06829207524850141,Up-regulated,3.33485618214666
-0.5372331358849785,6.986803152097661e-4,0.06856950859368431,Down-regulated,9.655437464980272
-1.0685464323831546,7.149219851661762e-4,0.06982289038620533,Down-regulated,4.99537733189522
-2.025175266611152,7.444392350909666e-4,0.07036465344914164,Down-regulated,0.960270670860464
0.6568439915572775,7.405775179805037e-4,0.07036465344914164,Up-regulated,12.387416035321374
-5.0982257638275685,7.449511001872443e-4,0.07036465344914164,Down-regulated,2.3921205109549084
-0.5319435850653651,7.408306903017819e-4,0.07036465344914164,Down-regulated,4.282577698241699
1.2363191469112271,7.273886548016047e-4,0.07036465344914164,Up-regulated,4.784768166457099
1.387959128482195,7.305203807694043e-4,0.07036465344914164,Up-regulated,5.3370190245768985
0.9691285921172854,7.331060214548313e-4,0.07036465344914164,Up-regulated,3.236176398708099
0.7663178584861807,7.643024883307167e-4,0.07185514842395183,Up-regulated,7.361916491104854
-1.280751283029955,7.993607400533328e-4,0.0739832480436989,Down-regulated,3.356441871822873
-0.8740533770014984,8.016476004536189e-4,0.0739832480436989,Down-regulated,7.03543741212531
-0.37806606830081435,8.007846696080162e-4,0.0739832480436989,Not significant,6.703559613525782
0.8900110741544456,7.974681604343903e-4,0.0739832480436989,Up-regulated,8.01835049730652
1.1089037889380702,8.13395134934294e-4,0.07404840144680118,Up-regulated,3.7208696486410817
-2.4617745521439653,8.115974771481028e-4,0.07404840144680118,Down-regulated,2.675133571983172
0.9689184244561764,8.06330121315923e-4,0.07404840144680118,Up-regulated,6.515785999225748
