log2FC,pval,padj,sig
-0.7652532650276589,0.0072501518537972124,0.525503158674756,Not significant
-0.48548484320418317,0.0015871811445570432,0.525503158674756,Not significant
1.2608869628032067,0.004123106801481964,0.525503158674756,Not significant
0.3790816064629938,0.0030346782845135614,0.525503158674756,Not significant
-0.7340835572947695,0.003219709809399616,0.525503158674756,Not significant
-0.15929961983681284,0.0084581184100033,0.525503158674756,Not significant
-0.6130918984103291,0.001866989106736136,0.525503158674756,Not significant
-0.37374254644298244,0.008347278033214594,0.525503158674756,Not significant
-0.8898042450572232,0.003235749833566788,0.525503158674756,Not significant
-1.2931915398409815,0.005481430906092272,0.525503158674756,Not significant
-1.2032623044843032,0.004209158111627428,0.525503158674756,Not significant
0.6892371235483719,0.007157134357585503,0.525503158674756,Not significant
0.3824708327950992,0.005233707948514934,0.525503158674756,Not significant
0.1839713188069627,8.86919820337507e-4,0.525503158674756,Not significant
-3.9877876212879264,0.007028396713601698,0.525503158674756,Not significant
-0.4174601978113879,0.007388843498539944,0.525503158674756,Not significant
0.44140956692337685,0.0011336973267841647,0.525503158674756,Not significant
0.42046353623287036,6.661688860707979e-4,0.525503158674756,Not significant
-0.8033135156086701,0.006609897738264551,0.525503158674756,Not significant
0.4779056755030222,0.006532400898559709,0.525503158674756,Not significant
1.8459779646857208,0.008346568398075538,0.525503158674756,Not significant
0.3156605274370534,0.0021245197430089686,0.525503158674756,Not significant
0.48163729424778623,0.0026300940678988622,0.525503158674756,Not significant
-0.5784202966340808,0.004956875432791605,0.525503158674756,Not significant
-0.500793284730474,0.004993643959191551,0.525503158674756,Not significant
-0.5847244086282775,0.007757118484445246,0.525503158674756,Not significant
-0.44316674005402223,0.0051743686431020884,0.525503158674756,Not significant
0.6268285421661242,0.006237891566689486,0.525503158674756,Not significant
1.497983460288174,0.001527907013134409,0.525503158674756,Not significant
-0.26212301648333547,0.004494903826275022,0.525503158674756,Not significant
1.2366646285256693,0.005432564209843866,0.525503158674756,Not significant
0.40245707046924384,0.003433978481316321,0.525503158674756,Not significant
-1.2121607468419051,0.005721541461812393,0.525503158674756,Not significant
0.2352005530305883,0.006260646830173043,0.525503158674756,Not significant
1.2069723555163243,0.006550007126428961,0.525503158674756,Not significant
-0.4696052854607453,0.0015429075588184948,0.525503158674756,Not significant
0.796243325437552,0.004980179846144405,0.525503158674756,Not significant
-0.6056372034708541,0.004888248895999729,0.525503158674756,Not significant
-0.6027552886101564,0.003446471222668513,0.525503158674756,Not significant
0.9067910998590483,0.0049337245092368745,0.525503158674756,Not significant
-1.0510006797779092,0.006743993464477586,0.525503158674756,Not significant
-1.154113306149898,0.002322430196055531,0.525503158674756,Not significant
-1.2554915215673068,0.004725301374502133,0.525503158674756,Not significant
0.2779909955122388,0.005717518287074992,0.525503158674756,Not significant
-0.6897416165120482,0.004285864888252698,0.525503158674756,Not significant
-1.1775942706869253,0.0024207017780790547,0.525503158674756,Not significant
-3.374150753324,0.0070344401078781555,0.525503158674756,Not significant
-0.2956526699595843,0.006187171746285313,0.525503158674756,Not significant
-0.7708418393119403,0.0037986421493857022,0.525503158674756,Not significant
-0.4955671191112838,0.004935078471774902,0.525503158674756,Not significant
-0.5935727722161666,0.004344395415885142,0.525503158674756,Not significant
-0.4410773884494823,0.005788501206400741,0.525503158674756,Not significant
-0.5792764103488484,0.004089600763366989,0.525503158674756,Not significant
0.3917253201568762,0.008493691846358026,0.526084592508373,Not significant
0.5631482763452533,0.008527754748778343,0.5264112021225958,Not significant
-0.3225391453577302,0.008643898841198474,0.5264112021225958,Not significant
0.16270390949430968,0.008682584607463585,0.5264112021225958,Not significant
-0.6312379281671898,0.008616011576660233,0.5264112021225958,Not significant
0.5125527382487336,0.008649512878272637,0.5264112021225958,Not significant
0.5379757867956387,0.008659061030674951,0.5264112021225958,Not significant
-0.7294132510615969,0.008605465282279285,0.5264112021225958,Not significant
0.5087316361995224,0.008735065442807607,0.5268965473694102,Not significant
-0.17654615748307823,0.008743100970401315,0.5268965473694102,Not significant
-0.3314364924795692,0.008817848514475668,0.5298101317020889,Not significant
0.2882438251054822,0.00895361323343736,0.535894969817521,Not significant
-0.3130282747652835,0.0089725288946924,0.535894969817521,Not significant
-3.067708332368523,0.009090147059013442,0.5367179059823148,Not significant
-1.6838336669701741,0.00917352211241449,0.5367179059823148,Not significant
0.58602030566942,0.009136997590890667,0.5367179059823148,Not significant
-0.6203138608415708,0.009121361082285976,0.5367179059823148,Not significant
-0.6548583014271621,0.009070151313445246,0.5367179059823148,Not significant
-0.6892885761188126,0.009122608054861148,0.5367179059823148,Not significant
-0.7772885007503036,0.009171616834605692,0.5367179059823148,Not significant
0.35518010171027203,0.009214838188476371,0.5375679440882087,Not significant
-0.605487857862494,0.009350975905168863,0.5393986895610504,Not significant
-0.4012457412032262,0.009343493457811393,0.5393986895610504,Not significant
-1.3260480191039816,0.009333005245486227,0.5393986895610504,Not significant
-0.8292946120706839,0.009353734501058678,0.5393986895610504,Not significant
-1.059845600971872,0.012260865591234156,0.5394948723912902,Not significant
0.37294539032906826,0.011913677428303017,0.5394948723912902,Not significant
0.6173640747197107,0.012420083260330722,0.5394948723912902,Not significant
0.5829820922792708,0.011603681883368392,0.5394948723912902,Not significant
-0.16726473987328916,0.00999739710412792,0.5394948723912902,Not significant
0.8564563823438256,0.012219350539930432,0.5394948723912902,Not significant
